Date,DHLn.DE,PERP.PA,NDAFI.HE,AIRP.PA,IBE.MC,SIEGn.DE,SAN.MC,VOWG_p.DE,SAPG.DE,CRDI.MI,AD.AS,BNPP.PA,DTEGn.DE,SASY.PA,ESLX.PA,ASML.AS,DB1Gn.DE,ADYEN.AS,STLAM.MI,IFXGn.DE,NOKIA.HE,BBVA.MC,ALVG.DE,SAF.PA,OREP.PA,SGEF.PA,HRMS.PA,BMWG.DE,TTEF.PA,ENI.MI,WLSNc.AS,PRTP.PA,BAYGn.DE,BASFn.DE,ENEI.MI,PRX.AS,AIR.PA,SCHN.PA,MUVGn.DE,DANO.PA,RACE.MI,LVMH.PA,MBGn.DE,AXAF.PA,INGA.AS,ITX.MC,ISP.MI,ADSGn.DE,SGOB.PA,ABI.BR
2023-10-12,39.075,159.25,10.68,148.70910578000002,10.081700487544081,136.64,3.587,108.62,125.64,22.925,27.725,59.44,20.47,103.98,166.44,588.7,161.9,749.7,18.908,33.06,3.426,7.798,226.5,152.16,393.2,104.78,1725.8,98.44,62.17,15.296,122.0,416.8,44.26,42.14,5.754,28.235,124.99135488,156.3,381.3,54.19,295.0,675.0,65.19,28.36,12.752,34.57,2.4475,169.94,54.5,51.08
2023-10-13,38.93,157.1,10.564,146.69092376,10.062642452595984,133.48,3.513,107.68,122.18,22.425,27.63,57.64,20.395,103.38,164.1,573.6,158.8,721.9,18.83,32.11,3.38,7.682,222.8,149.08,384.65,102.92,1705.8,97.76,63.17,15.498,121.35,406.8,43.56,42.04,5.723,27.6,121.21458048,153.12,377.9,54.0,297.2,660.6,64.32,28.01,12.508,34.13,2.406,167.58,53.21,50.84
2023-10-16,39.015,159.2,10.57,146.0000146,10.019761873962763,133.9,3.576,108.62,122.66,23.005,27.775,57.83,20.36,103.88,165.62,569.6,160.3,724.5,18.7,31.915,3.4215,7.7,224.25,150.46,386.75,102.38,1703.8,98.64,63.06,15.48,120.45,410.0,43.595,42.52,5.744,27.95,122.18859072,152.16,377.0,54.13,298.4,667.1,64.7,28.02,12.566,34.53,2.4165,170.4,53.64,51.32
2023-10-17,38.715,160.15,10.532,144.85455994,9.981645804066563,133.96,3.572,108.52,123.32,23.02,27.625,57.68,20.345,102.94,164.44,572.9,158.05,719.1,18.894,31.63,3.327,7.744,224.55,151.96,387.4,102.76,1689.0,98.26,63.18,15.532,120.95,409.5,43.2,42.455,5.742,27.8,126.5219424,151.9,377.3,54.44,293.6,668.4,64.87,28.275,12.59,34.98,2.428,170.96,53.37,51.1
2023-10-18,38.435,158.6,10.584,143.01819612,9.891120138063098,130.4,3.511,107.62,121.14,22.79,27.58,57.31,20.47,101.36,163.62,553.2,157.2,698.8,18.772,31.12,3.26,7.688,223.3,149.6,383.1,100.82,1686.0,97.91,63.78,15.64,121.6,409.45,42.525,41.84,5.701,27.185,123.95771136,147.1,378.1,54.58,288.7,667.7,64.18,28.16,12.448,34.91,2.4,176.36,51.23,50.67
2023-10-19,37.845,166.15,10.416,142.76365063999998,9.919707190485244,129.86,3.5085,105.3,127.28,22.505,27.515,56.71,20.35,98.81,162.14,562.5,157.65,699.3,18.086,30.065,3.05,7.624,221.25,148.46,386.2,100.6,1680.0,95.31,63.33,15.452,121.4,410.65,42.145,41.43,5.682,26.45,123.1427232,145.74,377.7,54.08,285.1,670.6,63.45,27.875,12.376,33.96,2.375,174.32,50.24,50.55
2023-10-20,37.4,165.95,10.284,138.74546842,9.881591120589048,127.12,3.4565,103.14,123.92,22.125,27.22,55.56,20.205,98.83,163.06,547.1,157.7,681.8,17.648,29.4,3.025,7.54,217.4,144.94,380.25,99.62,1654.2,93.56,62.57,15.398,119.0,402.8,41.475,40.995,5.647,26.045,120.51885888000001,141.44,369.4,54.1,284.4,664.0,62.01,27.16,12.054,33.44,2.344,170.0,49.76,49.875
2023-10-23,37.77,167.2,10.194,139.01819572,9.810123489533678,127.7,3.4215,102.24,123.92,22.69,27.435,56.13,20.185,98.31,165.5,552.6,156.95,682.2,18.022,29.08,3.015,7.522,217.8,146.66,386.85,99.9,1681.2,93.31,62.3,15.436,119.85,403.5,40.985,40.92,5.691,26.115,121.75128,141.92,372.1,53.9,286.1,669.4,61.7,27.245,12.124,34.03,2.3735,169.0,50.17,49.815
2023-10-24,37.515,170.0,10.054,139.83637761999998,9.919707190485244,127.44,3.3815,101.78,125.76,22.995,27.755,55.91,20.215,98.94,167.44,562.6,155.35,689.0,17.726,29.07,3.025,7.392,218.15,148.62,394.1,101.08,1728.0,92.51,62.03,15.406,119.5,407.45,41.285,40.95,5.773,26.595,124.39502207999999,139.42,374.6,54.26,284.9,681.0,61.53,27.335,12.046,34.29,2.3615,172.02,50.06,50.19
2023-10-25,36.78,169.7,10.004,142.49092334,10.034055400173834,126.96,3.461,100.8,125.0,22.495,27.85,56.18,20.485,101.02,168.58,560.7,155.8,646.2,17.778,28.765,3.05,7.43,220.15,148.48,399.2,100.76,1776.4,91.38,62.2,15.42,120.5,393.3,41.035,40.585,5.752,26.37,124.27575552,139.98,382.5,54.87,284.5,679.1,61.38,27.59,12.042,34.1,2.356,171.5,49.905,51.1
2023-10-26,36.365,168.25,9.992,144.16365078,10.029290891436812,121.2,3.511,99.97,124.78,22.825,27.915,54.72,20.385,100.46,165.7,560.6,156.1,669.2,17.672,29.375,3.051,7.462,219.55,147.74,393.15,100.48,1738.8,88.63,62.48,15.482,119.2,384.4,40.76,41.185,5.779,26.005,125.66719872,140.02,378.1,56.2,283.0,668.4,57.84,27.52,11.946,33.4,2.37,166.46,49.91,50.72
2023-10-27,36.52,165.0,9.954,145.67274184000001,9.881591120589048,122.42,3.481,99.29,125.02,23.08,28.09,54.67,20.385,81.44,168.02,560.2,155.1,640.0,17.318,29.13,3.1005,7.442,218.6,146.66,390.55,102.0,1748.8,88.49,63.0,15.51,118.25,383.5,40.51,41.46,5.755,26.28,124.19624447999999,143.06,375.5,55.17,282.6,661.4,56.21,27.455,11.878,32.65,2.3775,166.3,51.44,50.4
2023-10-30,36.61,166.2,9.913,145.25455998,9.91494268174822,123.7,3.5695,99.14,125.6,23.49,28.305,53.72,20.475,84.14,168.28,552.0,155.95,633.0,17.04,27.28,3.079,7.504,221.05,148.1,392.05,103.08,1752.4,87.71,62.99,15.364,119.95,383.0,40.68,41.68,5.886,26.49,125.4286656,142.84,379.6,55.7,281.8,671.0,55.58,27.84,12.008,33.07,2.4015,166.44,51.3,50.85
2023-10-31,36.76,167.5,9.939,146.98183288,10.005468347751687,124.96,3.466,99.83,126.74,23.625,28.0,54.29,20.475,85.7,170.64,565.3,155.2,633.9,17.6,27.475,3.14,7.422,220.9,147.02,396.15,104.48,1759.6,87.63,63.2,15.428,121.1,383.2,40.66,43.535,5.988,26.43,125.50817664,144.98,378.5,56.15,285.5,674.5,55.43,27.955,12.028,32.55,2.4565,167.2,51.4,53.63
2023-11-01,36.76,168.1,9.899,148.05456026000002,10.03881990891086,125.5,3.5005,99.79,127.82,23.915,28.4,54.4,20.75,86.85,171.42,571.3,157.85,648.7,17.942,27.655,3.095,7.59,224.25,149.78,397.0,105.36,1773.8,89.0,63.63,15.48,117.7,382.0,40.27,42.285,6.033,26.685,127.15803072,145.22,385.9,57.17,287.2,675.3,55.97,28.285,12.006,32.97,2.491,167.0,51.51,53.38
2023-11-02,37.78,172.05,10.008,150.000015,10.24369378460292,127.64,3.585,102.98,130.12,23.5,28.475,55.56,21.375,87.2,175.58,594.7,158.75,666.0,18.336,28.52,3.152,7.636,223.6,151.86,403.25,106.18,1819.2,91.09,64.59,15.704,119.75,395.8,41.28,43.52,6.114,26.945,128.27118528,149.48,382.9,57.11,303.3,701.1,57.52,28.52,11.788,33.69,2.524,171.18,53.26,54.39
2023-11-03,37.735,173.45,10.076,148.34546938,10.176990662284574,127.8,3.5775,105.04,129.28,23.43,28.325,56.64,21.39,85.35,174.24,597.7,158.5,708.8,18.696,29.185,3.211,7.734,221.0,150.06,403.7,106.38,1814.6,92.95,62.33,15.366,115.9,407.25,42.06,43.87,6.16,28.305,128.27118528,150.7,375.0,57.05,308.7,702.8,57.9,28.17,12.254,33.53,2.5635,170.48,54.27,55.11
2023-11-06,37.2,172.35,10.09,148.58183304,10.072171470070034,128.98,3.54,105.06,128.72,23.435,28.34,56.81,21.35,84.94,172.66,591.7,159.25,686.4,18.326,29.195,3.222,7.718,221.15,150.0,403.15,105.5,1812.4,92.83,62.66,15.404,116.2,398.7,42.06,43.16,6.146,28.495,127.63509695999998,149.24,373.4,56.84,311.9,697.2,57.53,27.83,12.314,33.18,2.566,172.0,53.33,54.84
2023-11-07,37.13,171.1,9.991,147.8181966,9.972116786592515,128.88,3.521,104.2,131.76,23.56,28.59,55.95,21.23,84.42,172.9,599.1,164.85,668.9,18.086,29.505,3.2275,7.724,218.85,150.2,405.45,105.2,1814.6,91.31,61.24,15.012,117.35,400.05,41.765,43.475,6.119,28.58,128.41032959999998,149.42,371.0,56.85,310.9,697.5,56.87,27.425,12.22,33.41,2.564,171.88,53.04,55.36
2023-11-08,38.195,172.2,10.058,148.56365122,9.972116786592515,129.92,3.5485,104.4,133.18,23.76,26.53,56.1,21.335,86.13,174.0,600.0,165.05,695.7,18.312,29.415,3.256,7.832,220.75,152.38,415.45,105.66,1851.0,92.09,60.78,14.826,120.8,403.25,41.43,43.575,6.088,28.605,129.58311744,150.9,374.0,56.91,314.3,703.5,57.45,27.715,12.16,34.01,2.5685,169.62,53.13,55.66
2023-11-09,38.985,174.35,10.15,151.01819692,10.148403609862427,133.0,3.597,104.88,134.72,23.94,26.885,56.09,21.52,86.08,175.44,603.5,166.95,958.8,18.126,29.7,3.263,7.972,222.3,153.5,419.0,106.56,1874.6,92.21,61.36,14.936,123.55,406.65,41.805,44.48,6.156,28.975,127.07851968,163.36,370.5,57.38,316.0,714.4,57.29,27.68,12.154,34.5,2.578,173.98,54.49,56.28
2023-11-10,38.965,164.3,10.066,151.45456059999998,10.148403609862427,130.8,3.609,103.66,134.86,23.865,26.75,55.61,21.435,85.14,174.9,608.0,165.85,936.0,17.982,29.305,3.241,7.9,222.0,153.08,414.25,106.56,1845.4,91.18,62.04,14.998,123.75,393.1,40.155,43.715,6.129,28.415,127.69473023999998,160.8,371.4,57.37,314.7,687.1,56.49,27.725,12.16,34.27,2.566,170.9,54.23,55.41
2023-11-13,39.25,164.4,10.168,152.41819705999998,10.205577714706722,132.9,3.65,105.06,135.42,24.645,27.0,55.79,21.645,85.29,176.76,612.5,166.7,988.5,18.314,29.625,3.2645,8.004,221.4,155.1,414.65,107.1,1858.0,92.1,62.79,15.232,122.9,393.75,40.25,44.085,6.184,28.88,129.44397312,160.74,374.0,58.03,321.0,688.5,56.6,28.05,12.28,34.4,2.6025,170.08,54.47,55.92
2023-11-14,40.205,169.55,10.28,153.636379,10.372335520502583,136.56,3.6835,107.84,136.26,24.695,27.115,56.01,21.55,84.59,179.98,621.3,166.75,1038.4,18.672,30.605,3.318,8.218,224.5,157.14,424.6,107.62,1910.4,94.17,62.54,15.25,122.3,408.1,40.64,44.75,6.275,29.605,130.83541631999998,163.98,373.2,58.12,324.0,706.9,57.99,28.115,12.466,34.93,2.6295,179.02,56.25,56.2
2023-11-15,40.39,168.35,10.374,152.74546982,10.267516328288043,138.9,3.67,109.9,137.26,24.685,26.87,56.37,21.41,83.65,178.18,627.8,166.5,1027.6,18.878,33.57,3.334,8.222,224.5,157.7,423.9,109.04,1931.0,96.05,62.61,15.19,122.55,410.15,41.09,45.045,6.249,31.335,130.39810559999998,164.46,370.9,57.53,325.4,719.0,58.69,27.87,12.602,35.34,2.6455,178.92,57.73,56.49
2023-11-16,40.48,166.55,10.318,153.5454699,10.486683730191173,146.82,3.69,108.26,136.44,24.76,26.775,56.09,21.465,84.82,177.88,625.5,167.3,1015.2,18.498,33.96,3.2495,8.168,226.15,159.02,421.0,108.36,1923.0,94.05,60.96,14.86,123.1,399.1,40.6,43.93,6.302,30.06,130.65651648,164.06,372.8,57.4,325.3,706.1,57.95,27.975,12.576,35.11,2.6465,176.56,57.35,56.44
2023-11-17,40.515,167.35,10.492,154.78183366,10.548622343772493,148.46,3.7235,108.84,137.22,25.035,26.625,56.73,21.555,85.89,179.38,628.7,168.75,1037.6,18.47,33.58,3.2705,8.284,228.5,160.56,423.95,109.38,1924.6,95.2,61.81,15.012,122.5,404.3,41.45,44.285,6.405,30.24,131.45162688,166.02,377.9,57.54,329.6,711.6,58.6,28.385,12.754,35.66,2.6845,179.64,58.37,56.23
2023-11-20,40.935,165.65,10.38,154.96365186,10.601031939879766,147.64,3.734,108.84,139.92,25.21,26.455,56.8,21.62,85.42,176.58,629.7,169.3,1038.2,18.894,33.91,3.2695,8.286,228.8,160.7,421.75,108.96,1941.6,95.74,63.0,15.008,123.35,403.2,34.005,44.205,6.49,30.66,132.22685952,163.3,381.1,57.43,332.0,717.7,58.93,28.335,12.712,36.33,2.5625,181.7,57.8,56.42
2023-11-21,40.895,165.95,10.356,155.98183378000002,10.520035291350347,147.66,3.726,106.86,139.44,24.815,26.54,56.46,21.59,85.34,176.98,625.7,171.35,1048.4,18.556,33.4,3.2385,8.296,230.35,160.96,425.65,109.0,1950.2,93.55,62.95,14.934,123.35,399.45,33.985,43.81,6.416,30.115,132.94245888,163.88,387.2,58.19,330.1,704.1,58.16,28.2,12.73,36.88,2.5255,185.14,57.82,56.82
2023-11-22,41.115,168.3,10.298,157.12728844,10.572444887457618,149.66,3.7465,106.8,141.16,24.725,26.725,56.58,21.74,84.92,178.92,633.3,172.5,1059.2,18.564,33.465,3.2545,8.372,231.0,160.9,429.65,109.72,1974.0,94.24,61.85,14.724,124.15,403.8,32.815,43.72,6.391,30.28,133.180992,165.24,386.6,58.55,335.3,712.3,58.28,28.24,12.684,36.87,2.541,187.36,58.25,57.63
2023-11-23,41.18,167.3,10.386,157.21819754,10.60579644861679,149.64,3.7605,106.58,142.5,25.07,26.785,56.9,21.8,86.24,177.74,629.8,174.35,1055.4,18.672,33.5,3.2465,8.444,232.3,160.9,429.25,109.98,1959.8,94.13,62.81,14.936,125.6,405.95,32.95,43.81,6.382,30.65,133.75744704000002,164.7,388.3,58.66,332.1,711.6,58.24,28.24,12.582,36.94,2.5595,185.78,57.86,57.53
2023-11-24,41.625,163.95,10.454,157.87274306,10.662970553461085,150.86,3.768,107.0,141.08,25.12,26.895,57.03,21.9,86.38,178.04,632.3,173.0,1073.6,18.798,33.715,3.253,8.39,232.7,161.02,431.45,110.48,1951.2,94.05,63.14,15.068,126.1,406.45,32.645,44.58,6.414,30.48,133.83695808,166.28,389.7,59.12,336.0,706.9,58.56,28.455,12.7,37.26,2.5995,184.44,58.23,57.72
2023-11-27,41.795,162.35,10.306,157.98183398,10.729673675779429,150.24,3.7195,106.12,141.6,24.795,26.705,56.42,21.955,86.63,177.0,628.6,173.4,1090.4,18.748,33.6,3.24,8.4,230.5,159.78,432.95,110.54,1951.0,93.43,62.86,15.03,126.2,404.5,31.66,43.195,6.432,30.31,132.7834368,165.7,390.1,59.08,337.1,697.3,58.36,28.36,12.652,37.14,2.6,185.24,58.02,57.2
2023-11-28,42.21,158.05,10.342,158.50910676,10.748731710727526,151.42,3.7795,105.08,142.54,24.755,26.48,56.48,21.875,85.76,176.58,619.7,172.95,1088.8,18.73,34.275,3.2305,8.586,230.55,161.2,430.7,111.12,1911.8,93.16,63.19,15.198,126.6,394.05,30.555,42.705,6.442,30.115,133.73756928,166.04,390.1,59.05,336.4,684.5,57.96,28.48,12.65,37.22,2.6245,186.66,58.51,57.27
2023-11-29,42.91,155.75,10.294,157.96365215999998,10.77255425441265,152.88,3.798,106.88,144.54,25.325,26.34,56.92,21.935,84.87,177.24,629.2,174.05,1087.8,19.714,35.7,3.247,8.696,231.0,160.14,431.85,112.12,1897.0,96.07,61.68,15.108,125.95,391.0,30.67,42.975,6.433,30.075,134.73145728,167.2,387.5,59.15,335.4,690.5,59.29,28.44,12.768,37.54,2.6465,192.72,59.42,57.18
2023-11-30,43.04,158.55,10.308,158.0000158,10.81067032430885,154.0,3.801,106.42,145.48,24.985,26.56,57.77,21.975,85.46,175.12,623.0,174.3,1071.0,19.902,35.55,3.218,8.506,230.6,161.02,431.05,112.3,1904.2,95.59,62.26,15.168,126.3,393.7,31.36,42.685,6.486,30.4,135.3675456,168.62,390.8,58.97,330.6,702.7,59.58,28.595,12.878,37.83,2.6415,192.14,59.81,57.61
2023-12-01,43.995,158.15,10.524,157.4545612,10.886902464101242,156.0,3.837,107.02,146.7,25.18,26.485,57.8,22.245,85.78,178.12,637.5,176.3,1082.8,20.105,36.135,3.2065,8.556,235.25,163.14,436.15,113.32,1915.2,96.19,62.36,15.25,127.55,392.9,31.11,43.24,6.507,30.3,137.23605504000002,169.8,392.0,58.59,328.8,699.2,60.14,28.895,12.882,38.31,2.666,194.24,59.83,58.25
2023-12-04,43.845,158.5,10.48,156.61819748,10.972663621367685,156.98,3.848,107.8,146.32,25.31,26.7,58.47,22.35,86.59,178.06,630.6,176.8,1119.8,20.305,36.005,2.998,8.66,235.1,161.26,436.9,113.38,1917.4,96.16,61.39,14.96,130.1,400.05,30.825,43.41,6.535,30.45,136.18253376,168.08,392.0,58.79,326.9,698.7,60.52,29.045,12.944,38.37,2.695,194.64,59.54,58.36
2023-12-05,44.565,159.2,10.546,158.58183404,11.02983772621198,158.74,3.92,108.56,147.14,25.265,27.125,59.76,22.59,86.4,179.66,643.3,179.5,1134.6,20.465,35.905,2.82,8.628,238.75,160.48,439.75,115.3,1933.2,97.66,61.37,15.09,129.9,398.6,31.705,43.6,6.55,29.95,135.72534528,170.02,393.5,58.62,335.3,713.2,61.45,29.27,13.056,38.53,2.6835,195.28,60.6,58.43
2023-12-06,44.865,158.3,,157.69092486,11.110834374741398,160.92,3.9565,114.38,147.14,25.565,26.88,60.66,22.635,86.13,180.46,649.0,179.4,1154.0,21.06,36.805,,8.608,240.95,163.98,441.4,115.68,1957.2,99.35,60.65,14.912,129.6,404.3,32.39,44.44,6.548,30.055,137.4547104,172.6,392.0,58.72,337.1,718.6,62.37,29.665,13.27,38.0,2.7055,197.0,61.2,58.34
2023-12-07,45.3,157.55,10.688,158.0909249,11.187066514533793,161.5,3.8655,113.54,147.1,25.03,27.08,61.11,22.6,85.1,181.06,646.6,178.3,1155.4,20.915,36.43,2.879,8.458,242.15,164.12,438.75,115.68,1953.4,98.6,60.67,14.77,129.5,403.4,31.83,45.095,6.542,30.1,137.51434368000002,172.7,391.3,59.14,337.0,715.6,62.34,29.895,13.316,37.49,2.6775,191.1,61.21,58.23
2023-12-08,45.895,159.25,10.782,159.38183411999998,11.239476110641064,162.42,3.94,114.86,148.18,25.3,27.275,61.85,22.615,86.13,182.7,649.6,180.5,1186.8,21.025,37.16,2.985,8.506,243.8,164.6,441.95,115.84,1982.4,100.92,61.9,15.01,129.8,413.8,31.895,45.19,6.566,30.08,140.95319616,174.94,391.3,59.22,340.7,739.1,62.87,29.995,13.51,37.88,2.7,193.36,61.86,58.71
2023-12-11,46.045,157.05,10.856,160.56365242,11.19659553200784,164.3,3.941,115.66,147.34,25.3,27.215,61.18,22.785,87.8,183.22,659.2,181.2,1217.6,21.01,36.905,2.942,8.492,245.4,165.48,443.85,116.1,1997.8,101.3,61.97,14.984,130.15,409.5,31.49,45.43,6.517,30.17,141.4302624,176.56,393.0,59.48,343.8,740.0,63.05,30.06,13.578,38.16,2.691,194.0,62.47,58.56
2023-12-12,46.25,155.95,10.848,162.0909253,11.14418593590057,163.86,3.8755,115.04,147.32,25.04,26.81,60.82,22.78,87.87,183.56,663.4,181.4,1209.0,20.97,37.145,3.0105,8.42,245.5,167.48,444.7,115.4,2009.5,100.94,61.31,14.804,131.95,410.45,31.34,45.585,6.55,29.965,141.80793984000002,176.96,396.7,59.55,342.5,733.6,62.72,30.07,13.618,38.3,2.682,193.46,63.01,58.66
2023-12-13,46.095,155.7,10.824,162.76365264,11.19659553200784,162.88,3.838,114.28,146.5,24.98,26.235,60.31,22.555,88.54,185.42,669.1,179.85,1190.0,20.91,37.04,2.9655,8.426,244.95,165.72,445.45,114.78,2027.0,99.69,61.36,14.75,133.6,409.0,31.06,47.605,6.612,29.76,141.4302624,176.56,399.4,59.31,339.0,734.5,61.74,29.76,13.544,38.21,2.6805,194.0,62.57,57.42
2023-12-14,45.6,162.65,11.006,159.1818341,11.268063163063209,165.82,3.884,115.74,142.54,23.85,25.98,62.88,21.74,88.02,185.08,682.2,176.65,1186.4,21.26,38.38,3.0875,8.372,239.0,160.78,443.55,116.02,2017.0,102.54,61.41,14.848,130.3,427.05,31.895,48.14,6.722,30.11,139.20395328,179.0,376.6,58.2,331.2,746.8,63.5,29.255,13.624,38.61,2.6215,197.4,66.1,57.52
2023-12-15,46.17,163.05,11.168,159.98183418,11.20612454948189,166.78,3.7995,115.96,141.48,23.685,26.185,63.09,21.59,87.7,185.24,694.7,177.7,1196.0,21.545,38.915,3.01,8.284,240.2,160.16,446.55,115.58,2023.5,103.06,61.63,14.814,129.7,417.85,32.105,48.175,6.67,30.41,138.66725376000002,181.14,376.1,57.98,327.5,748.4,64.37,29.17,13.74,38.41,2.635,192.52,66.61,57.53
2023-12-18,45.745,162.05,11.212,159.98183418,11.14418593590057,163.4,3.788,114.8,141.2,24.12,26.25,62.39,21.535,88.61,183.76,676.6,180.7,1177.2,21.515,37.95,2.9885,8.25,240.7,160.76,447.45,112.96,1996.8,101.02,62.35,14.992,130.6,407.35,32.11,48.27,6.663,29.195,138.32933184,181.02,377.8,58.27,316.3,741.8,63.54,29.11,13.71,38.41,2.625,192.24,65.02,57.38
2023-12-19,45.755,162.1,11.12,160.47274332,11.268063163063209,167.98,3.7925,114.16,141.26,24.33,26.125,62.29,21.48,88.93,183.18,676.8,181.25,1185.6,21.285,38.065,3.0395,8.262,242.5,160.2,450.75,113.3,1996.6,100.88,61.99,15.026,129.9,405.95,32.195,48.565,6.7,30.075,139.02505344,180.44,379.8,57.88,317.0,745.5,63.21,29.33,13.668,38.94,2.652,193.4,65.62,57.76
2023-12-20,44.87,161.65,11.158,161.32728886,11.20612454948189,169.14,3.789,113.72,139.2,24.33,26.365,62.86,21.67,89.17,181.74,679.4,183.1,1172.0,21.24,37.765,3.0485,8.17,242.25,158.12,449.25,113.62,1999.0,100.42,62.15,15.204,129.8,406.45,32.555,48.45,6.668,29.74,137.03727744,181.02,381.0,58.12,314.3,746.9,63.14,29.375,13.618,39.09,2.637,195.94,66.37,58.08
2023-12-21,44.95,160.8,11.076,160.67274334,11.229947093167015,168.48,3.793,112.46,137.58,24.34,26.28,62.88,21.655,88.96,181.26,682.6,183.1,1166.6,21.245,37.865,3.011,8.232,241.65,159.34,448.2,113.64,1992.2,99.55,62.0,15.2,129.5,401.65,32.615,48.47,6.674,29.59,137.67336576,180.44,379.2,58.3,306.6,743.4,62.71,29.525,13.582,39.15,2.63,194.42,66.11,57.6
2023-12-22,45.195,160.8,11.18,161.23637976,11.301414724222383,168.08,3.808,112.56,138.24,24.42,26.145,63.01,21.78,89.34,181.74,683.6,184.05,1168.0,21.225,37.62,3.099,8.238,242.6,159.84,447.55,114.38,1941.2,100.64,62.3,15.288,129.2,397.8,32.705,48.54,6.719,25.63,138.58774272,180.96,382.0,58.32,304.9,737.7,62.85,29.64,13.6,39.05,2.647,184.14,66.63,58.39
2023-12-27,44.93,161.3,11.304,160.74547062,11.27759218053726,168.82,3.81,112.8,139.84,24.45,26.06,62.99,21.65,89.17,181.2,684.9,185.25,1178.4,21.23,37.99,3.081,8.242,241.7,159.96,448.7,114.44,1929.6,100.4,62.47,15.436,128.15,402.8,33.465,48.65,6.721,26.25,138.56786495999998,181.9,378.5,58.41,304.4,735.4,62.67,29.58,13.656,39.25,2.6565,185.56,66.7,58.31
2023-12-28,44.7,160.3,11.252,160.1818342,11.268063163063209,168.48,3.7875,112.16,139.64,24.39,26.06,62.45,21.615,89.26,180.96,685.9,184.7,1169.6,21.185,37.665,3.0775,8.192,240.65,159.62,451.3,113.56,1910.8,100.44,61.41,15.358,128.05,398.25,33.49,48.58,6.709,26.75,138.82627584,181.36,376.8,58.51,304.4,731.0,62.26,29.43,13.544,39.38,2.6425,184.1,66.39,58.37
2023-12-29,44.855,159.75,11.226,160.10910692,11.310943741696432,169.92,3.7795,111.8,139.48,24.565,26.015,62.59,21.75,89.76,181.6,681.7,186.5,1166.6,21.15,37.8,3.052,8.226,241.95,159.46,450.65,113.7,1918.8,100.78,61.6,15.348,128.7,399.0,33.63,48.78,6.73,26.985,138.92566464,181.78,375.1,58.68,305.2,733.6,62.55,29.49,13.526,39.43,2.6435,184.16,66.66,58.42
2024-01-02,44.905,155.55,11.386,159.0000159,11.315708250433456,167.88,3.8535,112.88,137.34,25.03,26.615,63.36,21.965,90.89,181.52,664.3,184.9,1159.2,21.175,37.06,3.147,8.426,244.95,160.08,443.8,113.94,1897.4,101.78,61.99,15.556,127.5,393.05,34.325,49.07,6.709,26.865,140.41649664,178.88,377.8,59.57,307.4,723.0,63.33,29.72,13.448,39.15,2.6945,182.22,66.18,58.77
2024-01-03,44.35,151.95,11.226,156.32728836,11.27759218053726,162.32,3.7995,110.86,137.12,24.85,27.045,61.67,22.285,91.98,179.26,645.4,182.45,1137.0,20.45,35.645,3.1165,8.32,242.55,158.66,438.8,112.94,1861.2,99.51,61.74,15.438,127.55,381.15,34.405,47.76,6.626,27.255,136.32167808,174.92,381.0,60.56,305.7,695.4,62.2,29.69,13.382,37.95,2.692,179.16,64.02,58.37
2024-01-04,44.175,152.45,11.586,156.41819746,11.463408021281218,162.42,3.88,112.32,136.44,25.615,27.065,62.91,22.465,92.83,178.78,646.4,185.1,1123.0,20.425,34.915,3.1675,8.46,245.5,160.34,437.35,114.52,1850.6,101.0,62.48,15.52,128.3,379.45,35.235,47.695,6.724,27.585,138.52810944,175.1,384.0,60.57,306.8,697.8,62.32,29.915,13.29,38.01,2.7545,173.76,64.61,58.81
2024-01-05,44.39,147.0,11.732,155.16365188,11.468172530018244,160.5,3.9125,113.26,137.08,25.79,27.0,63.0,22.435,93.48,181.24,644.2,186.35,1129.8,20.51,35.135,3.182,8.514,243.9,159.54,434.25,113.88,1819.8,100.66,62.5,15.54,127.9,378.4,35.22,46.8,6.691,27.295,138.84615359999998,173.1,384.6,60.51,305.6,688.9,62.55,29.875,13.278,37.62,2.7875,173.48,63.77,58.86
2024-01-08,44.59,149.25,11.506,155.67274284,11.430056460122046,160.78,3.9295,114.0,138.78,25.99,27.02,63.14,22.54,94.13,184.58,653.4,186.95,1144.2,20.67,35.83,3.226,8.602,244.55,161.18,438.45,114.1,1836.2,101.2,60.55,15.08,129.05,385.45,35.24,46.755,6.709,27.23,142.3247616,174.22,383.0,60.93,311.1,691.3,63.56,29.91,13.234,38.07,2.7955,176.74,64.17,59.38
2024-01-09,44.745,148.55,11.482,155.43637918,11.219317541606282,159.4,3.8915,113.34,139.28,25.555,26.975,62.63,22.51,95.19,183.86,654.5,185.9,1147.0,20.555,35.2,3.2035,8.414,243.55,161.78,440.5,115.22,1826.2,100.82,60.12,14.924,129.15,384.0,35.595,45.51,6.699,27.0,142.24525056000002,173.92,376.8,61.0,313.4,680.7,63.8,29.635,13.02,37.81,2.757,178.1,64.62,59.6
2024-01-10,44.755,148.8,11.488,155.87274286000002,11.185582480269836,160.78,3.849,113.38,142.04,25.865,26.695,62.43,22.455,94.85,184.4,651.4,186.4,1152.0,20.78,34.785,3.1905,8.402,242.2,163.62,440.0,115.06,1854.0,99.9,59.77,14.884,130.5,381.7,34.76,45.02,6.737,26.72,143.15962752,174.18,379.6,61.06,316.9,683.0,62.96,29.535,12.934,38.26,2.7485,179.38,62.77,60.09
